TransactionID,AccountNumber,TransactionDate,TransactionType,Amount,Description
904653,013-278534,30 Apr 2025,Deposit,"EGP 44,246.40",ATM Deposit - Cash
901987,011-287808,2025-06-01,Withdrawal,"39,218.27",ATM Cash Withdrawal
905339,006-505728,2025/07/05,Deposit,"17,548.92",ATM Cash Withdrawal
902999,001-506729,11/09/2025,Withdrawal,"32,037.86",Transfer to Savings
907874,015-370163,2025-08-21,Withdrawal,28039.78,ATM Cash Withdrawal
912713,002-777857,09-09-2025,Deposit,"EGP 45,775.97",POS Purchase - Retail Store
903142,001-815808,02/11/2025,Withdrawal,12136.24,Transfer - Salary Credit
909502,001-798411,17-07-2025,Withdrawal,57718.9,POS Payment - Online Store
902872,012-643179,2025-06-03,Deposit,49016.45,Transfer to Savings
910465,012-934002,2025-10-12,Deposit,41634.04,ATM Balance Transfer
903257,005-682484,05-09-2025,Withdrawal,44734.70,POS Purchase - Supermarket
903033,011-593638,15-10-2025,Withdrawal,"48,738.53",ATM Withdrawal - Branch Terminal
901985,006-150288,09-11-2025,Withdrawal,10336 EGP,Account Maintenance Fee
912359,007-421890,11 Nov 2025,Withdrawal,25583.16,Incoming Transfer
911844,007-141883,03/09/2025,Deposit,"35,687.22",Transfer to Savings
914145,001-217494,2025-05-06,Deposit,"20,471.62",POS Purchase - Supermarket
916207,016-366070,2025/09/21,Deposit,13273.33,ATM Balance Transfer
915580,014-198702,01 Apr 2025,Withdrawal,35541.75,Transfer - Salary Credit
904050,012-934002,02/11/2025,Withdrawal,35094.00,ATM Cash Withdrawal
903165,006-394598,03/03/2025,Withdrawal,51354.93,ATM Cash Withdrawal
913906,011-509065,2025-09-10,Withdrawal,"27,252.85",Transfer to Savings
906373,010-861815,2025/10/22,Withdrawal,16161.92,ATM Deposit - Cash
906878,008-531461,09-06-2025,Withdrawal,53672.3,POS Payment - Online Store
912190,004-577073,23 Jul 2025,Deposit,11250 EGP,Account Maintenance Fee
917972,006-883823,2025/09/14,Deposit,"EGP 51,309.69",Cheque Deposit
909040,013-665017,2025-08-10,Withdrawal,40106.75,Incoming Transfer
907369,013-606977,2025/09/15,Deposit,"EGP 37,175.45",Transfer - Salary Credit
903123,013-150400,2025-10-22,Deposit,"30,345.54",Cash Deposit - Branch Counter
912482,002-164338,2025-05-29,Withdrawal,21794.66,Transfer to Account
913108,012-663218,05-11-2025,Withdrawal,"54,744.98",Incoming Transfer
910209,013-562509,30-09-2025,Withdrawal,13876.25,Loan Installment Payment
,,,,,
904620,010-662685,14/09/2025,Deposit,"EGP 31,745.81",POS Payment - Online Store
910949,005-909002,2025/12/04,Withdrawal,58215.62,Transfer to Savings
916834,013-143685,09/29/2025,Withdrawal,9914 EGP,Cash Deposit - Branch Counter
911261,016-334664,07/10/2025,Withdrawal,"57,612.45",POS Payment - Online Store
910671,003-752612,12 Nov 2025,Deposit,38946 EGP,Transfer - Salary Credit
909050,010-122564,08/06/2025,Deposit,"23,057.63",Transfer to Account
900412,012-899386,2025/09/07,Deposit,24910 EGP,ATM Balance Transfer
916831,003-788651,18 Mar 2025,Withdrawal,"42,242.82",ATM Balance Transfer
909252,003-945919,2025/09/17,Deposit,26659.79,ATM Cash Withdrawal
917454,006-992572,06 Aug 2025,Withdrawal,"54,400.12",POS Purchase - Supermarket
902328,010-232764,2025/08/31,Withdrawal,"36,434.78",Incoming Transfer
903817,002-724527,04/19/2025,Deposit,6904 EGP,
905812,007-505073,04-04-2025,Deposit,7191.36,POS Purchase - Retail Store
913680,004-191525,11/09/2025,Withdrawal,"21,466.88",Transfer to Savings
912901,012-929663,14/03/2025,Deposit,58019.85,ATM Deposit - Cash
915076,015-759097,2025-05-28,Deposit,"17,886.98",ATM Withdrawal - Branch Terminal
910886,007-299329,17-07-2025,Deposit,23480.19,POS Payment - Online Store
914653,010-851949,01 Aug 2025,Deposit,"25,280.56",Transfer to Savings
906266,010-643933,06-08-2025,Withdrawal,32644.8,ATM Cash Withdrawal
910020,010-990115,02-10-2025,Deposit,32383.29,POS Purchase - Retail Store
902032,003-820070,2025-08-23,Deposit,"24,873.54",POS Purchase - Retail Store
910312,009-118465,23-06-2025,Withdrawal,"1,557,011.79",Transfer to Account
912155,014-556397,10/28/2025,Deposit,20679.81,Transfer to Account
912367,014-680598,13 Aug 2025,Deposit,"2,988.99",ATM Deposit - Cash
909446,006-622352,22-05-2025,Withdrawal,25311.96,ATM Deposit - Cash
901682,004-971047,2025/08/11,Withdrawal,48389.75,Loan Installment Payment
911157,005-669494,2025/05/22,Deposit,8532.67,Cash Deposit - Branch Counter
907481,014-879024,2025/06/07,Withdrawal,7653 EGP,Service Fee
903720,015-511806,19 Jun 2025,Withdrawal,"EGP 16,449.81",ATM Cash Withdrawal
908308,002-572303,04/09/2025,Deposit,45261.61,ATM Deposit - Cash
908259,005-570148,02 Jun 2025,Withdrawal,"EGP 57,242.16",
909384,010-636202,01 Jul 2025,Withdrawal,37652.48,ATM Withdrawal - Branch Terminal
902935,006-907842,29 Apr 2025,Withdrawal,21951.97,Transfer to Account
915076,015-759097,2025-05-28,Deposit,"17,886.98",ATM Withdrawal - Branch Terminal
912003,010-591612,17/09/2025,Deposit,38448.13,POS Purchase - Supermarket
907978,005-624180,04/17/2025,Deposit,EGP 673.08,Transfer to Savings
914202,009-926948,10-06-2025,Withdrawal,"49,880.00",Transfer - Salary Credit
900089,016-538706,2025-10-05,Withdrawal,59699.84,
906999,001-665470,08/04/2025,Withdrawal,"27,555.58",
909383,011-895229,24/11/2025,Deposit,"EGP 37,783.81",
915386,012-711937,22 May 2025,Deposit,35100.75,POS Purchase - Supermarket
904470,007-818891,2025-02-03,Deposit,30848.05,
905464,001-778626,01 Oct 2025,Deposit,"29,718.47",Transfer to Savings
902182,016-282206,03/20/2025,Withdrawal,"27,520.60",Transfer to Savings
912598,015-176180,14 Jul 2025,Withdrawal,"29,120.91",POS Purchase - Supermarket
905511,004-490729,08/08/2025,Withdrawal,16061.10,POS Payment - Online Store
912707,015-746111,09/17/2025,Withdrawal,21738 EGP,POS Purchase - Supermarket
905156,004-282788,05/11/2025,Withdrawal,"EGP 15,377.18",Incoming Transfer
902895,013-872857,2025/04/21,Withdrawal,12511.90,POS Purchase - Retail Store
901203,006-848588,02 Feb 2025,Deposit,29380.5,ATM Cash Withdrawal
908492,008-778043,05/08/2025,Deposit,8500 EGP,Transfer to Account
916704,005-823216,19 Mar 2025,Deposit,1995.48,ATM Balance Transfer
914567,016-367458,15 Sep 2025,Withdrawal,"25,550.06",Transfer to Account
900087,010-861815,11/15/2025,Withdrawal,13173 EGP,POS Purchase - Retail Store
915106,010-989865,09-04-2025,Deposit,"21,327.43",ATM Deposit - Cash
917007,006-659630,04 Aug 2025,Deposit,1530.68,Incoming Transfer
913518,015-468404,2025-09-25,Withdrawal,48534.36,Loan Installment Payment
917120,017-200889,01-10-2025,Withdrawal,"11,995.11",POS Payment - Online Store
908909,015-136709,01 Oct 2025,Deposit,"12,843.87",POS Payment - Online Store
901962,007-972903,01-10-2025,Deposit,"15,754.54",ATM Balance Transfer
900286,013-665060,17-09-2025,Deposit,"EGP 2,744.45",ATM Withdrawal - Branch Terminal
912300,009-211241,04/27/2025,Withdrawal,26092.35,ATM Withdrawal - Branch Terminal
913225,002-136574,2025/10/31,Withdrawal,"EGP 8,042.65",ATM Cash Withdrawal
905710,017-519481,03-07-2025,Deposit,22417.98,Loan Installment Payment
917552,014-652133,16/03/2025,Deposit,9418.06,ATM Withdrawal - Branch Terminal
917853,010-298684,13/10/2025,Deposit,4090.74,Transfer to Savings
908028,014-737544,06-04-2025,Withdrawal,2411.82,Incoming Transfer
900674,002-872339,2025-04-12,Withdrawal,45100 EGP,Cheque Deposit
911755,005-451494,2025-06-19,Deposit,"31,628.91",ATM Deposit - Cash
910805,007-543667,14 Feb 2025,Deposit,"54,525.18",Transfer to Savings
907083,005-443596,22/10/2025,Withdrawal,37867.47,ATM Balance Transfer
900191,008-615288,21 Sep 2025,Deposit,"43,158.00",Transfer to Savings
903392,013-897686,19/05/2025,Deposit,"EGP 32,059.98",Incoming Transfer
904084,006-326991,20 Oct 2025,Deposit,45145 EGP,Incoming Transfer
904731,013-382547,2025/11/20,Deposit,"EGP 52,433.38",ATM Cash Withdrawal
910950,004-739647,04 Sep 2025,Deposit,"EGP 37,951.44",Incoming Transfer
917164,012-444328,05 Jun 2025,Deposit,37469.9,POS Payment - Online Store
914575,008-858184,02/09/2025,Deposit,57439.04,Transfer - Salary Credit
908785,003-556610,2025-10-09,Withdrawal,"EGP 39,961.72",ATM Withdrawal - Branch Terminal
917892,012-125521,20 Aug 2025,Withdrawal,13306.35,Incoming Transfer
906764,013-760915,09/04/2025,Deposit,54905.74,Service Fee
908535,013-375868,15/05/2025,Deposit,34821.12,ATM Balance Transfer
906014,015-191156,2025/11/18,Deposit,32812 EGP,ATM Balance Transfer
907023,004-761598,2025/08/18,Withdrawal,23719.78,ATM Deposit - Cash
900685,008-112688,11/20/2025,Deposit,21706 EGP,ATM Deposit - Cash
900417,013-291619,27 Nov 2025,Deposit,"8,649.85",Transfer to Account
900759,013-593591,2025/04/26,Deposit,"EGP 48,881.93",POS Purchase - Supermarket
910439,014-703490,2025-07-30,Deposit,39330 EGP,Transfer - Salary Credit
915246,011-180662,13-08-2025,Deposit,"58,473.44",POS Purchase - Retail Store
911603,015-479421,27 Aug 2025,Withdrawal,55063.29,ATM Cash Withdrawal
903993,011-597467,2025-11-24,Deposit,6486.82,Account Maintenance Fee
901098,014-680598,28-05-2025,Withdrawal,"42,660.61",
915401,010-277327,2025-11-12,Deposit,56961 EGP,
907795,012-447123,20/10/2025,Deposit,"EGP 26,839.22",ATM Cash Withdrawal
915109,008-953887,01/05/2025,Withdrawal,"50,210.54",
910644,008-172025,2025-06-04,Deposit,"2,652.42",ATM Deposit - Cash
913213,014-833719,04-09-2025,Deposit,39052.38,Incoming Transfer
903490,008-127483,14 Dec 2025,Withdrawal,39181 EGP,Incoming Transfer
914890,010-948190,21/10/2025,Withdrawal,24755.64,Incoming Transfer
912841,017-287675,2025-10-24,Deposit,18873.44,POS Purchase - Retail Store
905404,014-209349,2025-11-28,Withdrawal,21391.9,Transfer - Salary Credit
915754,005-533362,2025-12-17,Withdrawal,"EGP 40,034.23",Loan Installment Payment
910111,011-573530,08/25/2025,Withdrawal,46144.35,POS Purchase - Supermarket
905365,002-777857,2025/10/07,Deposit,28461.22,ATM Balance Transfer
906358,014-195280,15/09/2025,Withdrawal,"57,310.83",Loan Installment Payment
911464,007-439132,2025/11/11,Deposit,6241.46,
902223,010-442190,12/11/2025,Withdrawal,"56,621.46",Transfer to Savings
902392,013-880189,10/07/2025,Deposit,EGP 346.36,ATM Cash Withdrawal
904070,013-667692,2025/08/11,Withdrawal,"45,816.92",Transfer to Account
906350,002-383051,03/25/2025,Deposit,59422.71,POS Purchase - Retail Store
910515,015-316104,2025-09-26,Deposit,"EGP 52,442.12",Account Maintenance Fee
912289,012-726042,2025-09-21,Deposit,"44,039.54",POS Purchase - Retail Store
903385,011-487953,07/06/2025,Deposit,39343 EGP,Incoming Transfer
910838,002-371481,2025-10-12,Withdrawal,10424.65,
910651,006-408791,27-10-2025,Withdrawal,47762.54,Transfer to Savings
913285,013-972205,11/27/2025,Deposit,16667.31,POS Payment - Online Store
913053,008-987237,04/28/2025,Deposit,25519 EGP,Incoming Transfer
910310,008-655171,2025/10/02,Withdrawal,"1,110,990.96",ATM Withdrawal - Branch Terminal
910531,010-195338,09/24/2025,Withdrawal,"1,496.97",ATM Deposit - Cash
911497,004-818800,06/06/2025,Withdrawal,39800.45,POS Payment - Online Store
906073,012-247696,06 Nov 2025,Deposit,22901.79,Loan Installment Payment
913796,006-577463,12-11-2025,Deposit,51157.6,Transfer to Savings
911014,009-268868,08 Oct 2025,Withdrawal,25732.92,Transfer to Savings
908194,014-589917,12 Jul 2025,Deposit,613711.23,
902793,005-395783,2025/10/08,Deposit,32667 EGP,Loan Installment Payment
909793,002-371164,03-07-2025,Deposit,11918 EGP,Transfer to Account
907438,014-761043,17/09/2025,Deposit,9113.33,Transfer to Account
903421,009-776623,07/07/2025,Deposit,1683.93,ATM Balance Transfer
908707,001-815533,02 Jul 2025,Withdrawal,"49,495.86",Service Fee
905763,012-247696,2025-08-04,Withdrawal,"EGP 30,954.99",Incoming Transfer
910431,013-459596,2025/06/15,Withdrawal,"17,829.67",POS Purchase - Retail Store
909741,010-109436,28-07-2025,Withdrawal,"25,156.12",POS Purchase - Retail Store
914080,012-609027,01 Aug 2025,Deposit,42604.78,Transfer to Savings
908529,008-240864,2025-10-05,Deposit,14376.47,POS Payment - Online Store
913652,006-514876,02/15/2025,Deposit,23438.28,ATM Balance Transfer
903223,004-129292,2025/09/18,Deposit,5099.81,Transfer - Salary Credit
914843,004-928256,05/29/2025,Deposit,"EGP 9,900.42",ATM Deposit - Cash
910981,007-697910,2025-05-25,Withdrawal,26986 EGP,Account Maintenance Fee
900666,008-941981,2025-03-06,Deposit,"31,898.12",ATM Cash Withdrawal
902847,016-366070,21/12/2025,Withdrawal,24445.93,
904820,008-112688,27-09-2025,Deposit,"39,178.19",ATM Withdrawal - Branch Terminal
907691,009-635002,03 Dec 2025,Deposit,26308.79,ATM Balance Transfer
913468,012-822002,05/06/2025,Withdrawal,1283343.36,ATM Balance Transfer
904607,013-318571,29 Nov 2025,Withdrawal,11635.33,Loan Installment Payment
917563,004-436624,2025-12-07,Deposit,48017 EGP,POS Purchase - Retail Store
912679,008-161293,04/09/2025,Deposit,48847.21,ATM Deposit - Cash
909881,006-233244,2025-09-07,Withdrawal,39940.47,ATM Withdrawal - Branch Terminal
907207,011-827092,24 Jul 2025,Withdrawal,50012.23,Transfer to Savings
914526,014-837052,10-08-2025,Deposit,1974.43,ATM Deposit - Cash
913865,015-852252,30 Jun 2025,Deposit,"EGP 12,616.04",POS Payment - Online Store
916777,006-322535,04/10/2025,Withdrawal,21114.70,Cash Deposit - Branch Counter
906711,001-264178,08/26/2025,Withdrawal,33924.49,ATM Deposit - Cash
906785,017-262989,18 Jun 2025,Withdrawal,35925.6,Incoming Transfer
901317,002-318884,08/14/2025,Deposit,"EGP 36,222.66",ATM Cash Withdrawal
906447,009-257723,07/10/2025,Deposit,"1,212,269.16",ATM Balance Transfer
903333,010-679175,09/14/2025,Deposit,22107.85,Cheque Deposit
904271,007-354715,08/10/2025,Withdrawal,"50,312.96",Incoming Transfer
911365,004-915200,15 Nov 2025,Withdrawal,1009 EGP,ATM Balance Transfer
917623,010-959858,09/08/2025,Deposit,13293.65,Transfer to Account
915042,013-774844,03/06/2025,Withdrawal,10273 EGP,Loan Installment Payment
912904,012-365700,01/14/2025,Withdrawal,"EGP 2,346.03",ATM Balance Transfer
911925,009-803546,2025/06/22,Deposit,39151.84,POS Purchase - Retail Store
915015,002-598720,2025/08/04,Deposit,"41,689.55",Incoming Transfer
906299,004-928256,22/06/2025,Deposit,42984.42,Incoming Transfer
906378,009-269968,10/27/2025,Withdrawal,22220 EGP,ATM Balance Transfer
905329,015-425759,13 Aug 2025,Deposit,9489 EGP,Service Fee
908403,003-375568,28 Oct 2025,Deposit,12875 EGP,
902486,008-792940,07 Sep 2025,Withdrawal,49312 EGP,Cash Deposit - Branch Counter
910922,005-967588,01 Aug 2025,Deposit,"4,449.21",Transfer to Savings
900395,007-988102,03-09-2025,Deposit,"43,132.84",Transfer to Account
915919,002-347713,29 Sep 2025,Deposit,39803.45,Cheque Deposit
910948,009-208523,17 Aug 2025,Withdrawal,55839 EGP,Cash Deposit - Branch Counter
906995,011-593638,07/27/2025,Deposit,16100 EGP,Transfer to Account
907964,005-973362,2025-10-02,Withdrawal,47485.52,ATM Withdrawal - Branch Terminal
916935,011-942723,2025-03-11,Withdrawal,18482.94,POS Purchase - Supermarket
908884,017-186630,24-09-2025,Withdrawal,59011.06,POS Purchase - Retail Store
910100,008-468436,2025-12-09,Withdrawal,"EGP 35,811.38",POS Purchase - Supermarket
911584,005-533172,09/10/2025,Deposit,32299.33,POS Payment - Online Store
909060,012-302003,2025-08-04,Deposit,25320 EGP,ATM Balance Transfer
903888,013-593591,09/05/2025,Deposit,16038.26,Service Fee
901844,005-837502,2025/08/10,Withdrawal,11715 EGP,ATM Deposit - Cash
901727,006-233079,2025-08-02,Deposit,29151 EGP,POS Purchase - Supermarket
903814,001-280718,10/13/2025,Withdrawal,34142.77,ATM Deposit - Cash
908290,006-883823,2025/04/30,Deposit,"58,893.15",Transfer - Salary Credit
905184,014-520264,2025/11/03,Withdrawal,8239.32,POS Purchase - Supermarket
905938,002-572303,05/10/2025,Withdrawal,43654.17,Transfer to Account
914254,006-370755,14/07/2025,Deposit,10527.22,
910357,005-344622,13/05/2025,Withdrawal,8621 EGP,Transfer - Salary Credit
901776,014-437602,2025/10/01,Deposit,31955 EGP,Cash Deposit - Branch Counter
910549,007-247383,12-05-2025,Deposit,54808 EGP,Transfer to Account
916672,004-597083,30/08/2025,Deposit,"35,609.99",Transfer to Savings
905884,003-215742,2025-08-07,Withdrawal,6967.7,Service Fee
908459,011-386255,01 Oct 2025,Withdrawal,1729463 EGP,
912889,012-104103,02-11-2025,Deposit,"51,852.32",POS Purchase - Supermarket
909684,011-604973,11/09/2025,Withdrawal,28446.56,ATM Balance Transfer
917090,012-822002,10/30/2025,Deposit,39692.3,Loan Installment Payment
901637,001-550166,02-11-2025,Deposit,"25,432.29",ATM Deposit - Cash
909356,016-367458,15-11-2025,Deposit,"EGP 7,657.04",POS Purchase - Retail Store
914307,009-918791,21-05-2025,Deposit,"24,566.81",ATM Withdrawal - Branch Terminal
903530,012-441246,24/03/2025,Deposit,"10,522.83",Incoming Transfer
903950,013-667692,2025/08/02,Withdrawal,"EGP 20,738.50",Account Maintenance Fee
906522,017-404004,2025-09-18,Withdrawal,23100 EGP,Cheque Deposit
913643,008-797808,2025/10/01,Withdrawal,"20,484.85",ATM Deposit - Cash
900084,001-199604,21 May 2025,Deposit,40374.62,POS Payment - Online Store
900111,002-834779,19-11-2025,Deposit,"28,696.41",Transfer to Account
909074,015-651214,30-11-2025,Deposit,"47,985.01",ATM Withdrawal - Branch Terminal
907668,003-204136,11 Sep 2025,Withdrawal,422.19,Loan Installment Payment
910090,015-217677,06 Jun 2025,Deposit,"EGP 39,269.75",POS Payment - Online Store
907936,004-971047,30-09-2025,Deposit,46621.93,ATM Balance Transfer
914150,003-871768,20 Jul 2025,Deposit,"EGP 15,575.32",
908585,010-594680,2025/09/21,Withdrawal,30445.62,ATM Deposit - Cash
903549,003-682587,2025-11-14,Deposit,57962.88,Transfer - Salary Credit
908179,011-395620,2025/05/20,Deposit,39330 EGP,Transfer to Account
910501,013-731448,2025/11/29,Deposit,"EGP 29,402.66",POS Purchase - Retail Store
904823,015-479146,09-08-2025,Withdrawal,30611.06,POS Purchase - Retail Store
916989,003-317586,2025-06-10,Deposit,"32,434.71",Transfer - Salary Credit
915058,014-653619,08/18/2025,Withdrawal,"EGP 8,427.70",Service Fee
903932,001-641067,01/05/2025,Withdrawal,32059.96,POS Payment - Online Store
900280,002-789412,15 Sep 2025,Withdrawal,21192.15,ATM Withdrawal - Branch Terminal
905835,016-193325,20/09/2025,Withdrawal,"EGP 46,408.30",ATM Withdrawal - Branch Terminal
917869,004-840268,2025-10-13,Withdrawal,"523,184.10",Incoming Transfer
902178,010-922123,06/07/2025,Deposit,48621 EGP,ATM Deposit - Cash
905667,006-941180,17 Nov 2025,Deposit,24588.99,ATM Cash Withdrawal
915886,010-172212,15-07-2025,Withdrawal,11627.46,POS Purchase - Supermarket
909231,014-950956,2025/04/27,Withdrawal,"41,686.64",ATM Cash Withdrawal
911846,004-289799,28/06/2025,Deposit,30079.18,Transfer to Savings
910241,005-178822,2025-10-05,Deposit,33705 EGP,ATM Cash Withdrawal
913026,014-249789,20 Apr 2025,Deposit,15091.19,Loan Installment Payment
917640,009-854234,08/24/2025,Withdrawal,53127 EGP,ATM Withdrawal - Branch Terminal
905733,003-679534,2025/09/29,Deposit,53212 EGP,ATM Withdrawal - Branch Terminal
914525,009-256070,18-08-2025,Deposit,30969 EGP,POS Payment - Online Store
914808,008-583915,2025/02/14,Withdrawal,805.65,Cheque Deposit
912357,007-511909,26/08/2025,Withdrawal,57755.62,ATM Deposit - Cash
917045,014-363481,27-05-2025,Deposit,"21,007.52",ATM Withdrawal - Branch Terminal
910328,007-495312,2025/08/20,Deposit,"EGP 18,188.96",ATM Balance Transfer
906987,006-730835,22/01/2025,Deposit,59101 EGP,Loan Installment Payment
911205,004-959656,24/10/2025,Deposit,14697.74,ATM Withdrawal - Branch Terminal
901311,003-871768,12/08/2025,Deposit,39969 EGP,Loan Installment Payment
914648,007-761604,03 Oct 2025,Deposit,49495.15,Transfer to Savings
905781,013-516178,22/06/2025,Withdrawal,11381.48,Transfer - Salary Credit
917650,014-840036,30 Sep 2025,Deposit,59364 EGP,POS Purchase - Supermarket
911168,015-176180,2025/09/28,Withdrawal,"EGP 19,275.45",POS Payment - Online Store
915201,014-721497,2025-06-24,Withdrawal,"51,217.48",POS Purchase - Supermarket
907968,002-242675,28 Aug 2025,Withdrawal,"EGP 20,718.67",ATM Balance Transfer
